"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2006-Q2",6.52333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2006-Q3",6.47666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2006-Q4",5.88333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2007-Q1",5.42333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2007-Q2",5.10666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2007-Q3",5.93333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2007-Q4",5.75333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2008-Q1",5.81666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2008-Q2",5.92333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2008-Q3",6.02666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2008-Q4",5.92666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2009-Q1",4.83333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2009-Q2",5.18,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2009-Q3",5.22666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2009-Q4",5.01333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2010-Q1",5,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2010-Q2",4.84333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2010-Q3",4.40666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2010-Q4",4.48666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2011-Q1",5.01333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2011-Q2",5.33,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2011-Q3",4.93666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2011-Q4",4.64,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2012-Q1",4.60666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2012-Q2",4.52333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2012-Q3",4.30666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2012-Q4",4.16,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2013-Q1",4.01666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2013-Q2",3.69666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2013-Q3",3.85333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2013-Q4",3.61666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2014-Q1",3.56666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2014-Q2",3.12,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2014-Q3",2.63333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2014-Q4",2.22333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2015-Q1",1.78,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2015-Q2",1.97,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2015-Q3",2.35666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2015-Q4",2.17333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2016-Q1",1.94,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2016-Q2",1.80666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2016-Q3",1.73333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2016-Q4",2.03666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q1",2.14,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",2.08,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",1.81333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",1.60333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",1.65,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",1.82666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",2.17333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",2.32666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",2.05666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",1.74666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",1.12333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",0.946666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",0.866666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",0.783333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",0.66,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.8,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.976666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",1.14333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",1.03,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",1.31666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.76666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",2.63333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",2.76,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",3.31666666666667,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",3.58333333333333,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.25,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.25,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",4.25,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",4.25,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",4.25,
"ISR","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",4.25,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1979-Q4",13.6000000000155,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1980-Q1",14.2633333333069,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1980-Q2",15.0400000000372,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1980-Q3",15.5766666666216,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1980-Q4",16.1300000000047,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1981-Q1",16.5833333332945,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1981-Q2",18.9233333333395,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1981-Q3",20.7133333333768,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1981-Q4",21.2099999999627,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1982-Q1",20.5833333332945,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1982-Q2",20.6466666666481,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1982-Q3",20.0399999999984,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1982-Q4",19.5900000000062,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1983-Q1",19.0900000000062,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1983-Q2",18.2966666666713,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1983-Q3",18.1066666666884,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1983-Q4",17.7033333333287,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1984-Q1",16.3100000000171,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1984-Q2",15.676666666676,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1984-Q3",15.3666666666977,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1984-Q4",15.0433333333349,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1985-Q1",13.3566666666884,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1985-Q2",13.7899999999985,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1985-Q3",13.9899999999907,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1985-Q4",13.713333333338,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1986-Q1",13.5533333333054,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1986-Q2",11.3366666666698,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1986-Q3",10.766666666721,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1986-Q4",10.2153333333554,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1987-Q1",9.88333333334108,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1987-Q2",10.2290000000115,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1987-Q3",11.1666666667055,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1987-Q4",11.2926666666753,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q1",10.5676666666598,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q2",10.7983333333395,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q3",11.1073333333091,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1988-Q4",11.1096666666369,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q1",11.8099999999783,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q2",12.5763333333113,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q3",13.0200000000186,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1989-Q4",13.7426666666288,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q1",13.9903333333398,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q2",13.4790000000115,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q3",13.2200000000109,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1990-Q4",13.4556666666564,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q1",13.7830000000177,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q2",13.1955733333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q3",13.2675133333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1991-Q4",12.8834866666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q1",12.6197933333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q2",12.79003,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q3",13.8072833333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1992-Q4",13.8481066666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q1",13.13156,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q2",12.4145233333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q3",10.10982,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1993-Q4",9.09349333333334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q1",8.96104666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q2",9.63164333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q3",11.38769,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1994-Q4",12.0968,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q1",12.7384966666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q2",12.69579,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",11.80411,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",11.5870666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",10.5460966666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",9.86837333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q3",9.36010666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1996-Q4",7.83036666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q1",7.53606,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q2",7.37436666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q3",6.51049666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1997-Q4",6.02251333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q1",5.33564333333334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q2",5.14424666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q3",4.76102333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1998-Q4",4.28831333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q1",4.08245333333334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q2",4.33487333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q3",5.11798,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","1999-Q4",5.3757,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q1",5.68374,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q2",5.54668333333334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q3",5.59542666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.47486666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q1",5.16575333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q2",5.37666666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q3",5.27558333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2001-Q4",4.93714333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q1",5.25084666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q2",5.35509,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q3",4.85206,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.68022666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q1",4.23897,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q2",4.05638333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q3",4.24661,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2003-Q4",4.4508,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q1",4.27604,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q2",4.46260666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q3",4.32260333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2004-Q4",3.97345,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q1",3.74235333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q2",3.53696,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q3",3.39147,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2005-Q4",3.55092666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q1",3.72124,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q2",4.26708,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q3",4.171,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2006-Q4",4.02588666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q1",4.23970333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q2",4.54396333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q3",4.63915,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2007-Q4",4.52622,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q1",4.37693666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q2",4.78012,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q3",4.9042,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2008-Q4",4.66378,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q1",4.53848333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q2",4.4591,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q3",4.19218666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2009-Q4",4.05508,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q1",4.02342333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q2",4.02756666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q3",3.89672666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2010-Q4",4.19576333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q1",4.78002666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q2",4.80417,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q3",5.49317333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2011-Q4",6.61364,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q1",5.71060666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q2",5.78761,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q3",5.69052333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2012-Q4",4.78196333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q1",4.44698333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q2",4.20684,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q3",4.45949,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2013-Q4",4.15223,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q1",3.63883,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q2",3.0904,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q3",2.60881333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2014-Q4",2.23468666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q1",1.51773333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q2",1.78956666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q3",1.93361333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2015-Q4",1.61496,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q1",1.48932,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q2",1.47385,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q3",1.22321,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2016-Q4",1.75981,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q1",2.24790666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q2",2.16814666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q3",2.15025333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2017-Q4",1.88574,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q1",2.01014666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q2",2.23240333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q3",2.92081333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2018-Q4",3.27801666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q1",2.75745666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q2",2.51511333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q3",1.31987666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2019-Q4",1.2132,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q1",1.26055666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q2",1.67212333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q3",1.06979666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2020-Q4",0.67069,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q1",0.636686666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q2",0.885576666666666,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q3",0.717433333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2021-Q4",1.00362333333333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q1",1.6646,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q2",3.0201656,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q3",3.59792928566667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2022-Q4",4.34383666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q1",4.25092666666667,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q2",4.43535815533334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q3",4.73535815533333,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2023-Q4",4.93535815533334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q1",4.93535815533334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q2",4.93535815533334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q3",4.93535815533334,
"ITA","LTINTFORECAST","TOT","PC_PA","Q","2024-Q4",4.93535815533334,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1979-Q4",9.27,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1980-Q1",9.25333333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1980-Q2",9.49333333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1980-Q3",10.11,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1980-Q4",11.4866666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1981-Q1",12.6533333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1981-Q2",12.9233333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1981-Q3",13.1133333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1981-Q4",13.26,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1982-Q1",14.1433333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1982-Q2",14.2866666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1982-Q3",13.8366666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1982-Q4",11.7666666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1983-Q1",11.41,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1983-Q2",12.4533333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1983-Q3",13.2766666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1983-Q4",13.52,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1984-Q1",13.9033333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1984-Q2",14.68,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1984-Q3",16.01,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1984-Q4",16.3133333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1985-Q1",17.2,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1985-Q2",16.0966666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1985-Q3",16.08,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1985-Q4",17.79,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1986-Q1",17.3633333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1986-Q2",17.2833333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1986-Q3",15.2633333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1986-Q4",15.5533333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1987-Q1",15.16,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1987-Q2",15.4433333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1987-Q3",15.2466666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1987-Q4",15.3366666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1988-Q1",16.43,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1988-Q2",16.34,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1988-Q3",16.0666666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1988-Q4",16.65,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1989-Q1",16.7333333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1989-Q2",17.28,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1989-Q3",17.02,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1989-Q4",16.57,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1990-Q1",15.5866666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1990-Q2",16.332,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1990-Q3",16.368,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1990-Q4",16.3166666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1991-Q1",15.74,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1991-Q2",16.05,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1991-Q3",16.6866666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1991-Q4",16.9,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1992-Q1",16.64,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1992-Q2",16.07,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1992-Q3",14.6166666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1992-Q4",14.4333333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1993-Q1",14.5,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1993-Q2",14.8766666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1993-Q3",13.7933333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1993-Q4",12.7,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1994-Q1",12.6666666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1994-Q2",13.82,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1994-Q3",15.9566666666667,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1994-Q4",16.8833333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1995-Q1",16.8533333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1995-Q2",16.85,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1995-Q3",16.0233333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1995-Q4",14.7,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1996-Q1",14.3033333333333,
"ZAF","LTINTFORECAST","TOT","PC_PA","Q","1996-Q2",16.03,
